md5,sha1,sha256,path
7d86c828c5d045836e94cfad1561fd6c,8a140a542e663bb3bdbb9db15222df05f501de1e,c3d6d9a7f8348b5efacf1f9d4b895923dead60d932782752c0ec029fe14547c3,C:\Windows\WinSxS\amd64_microsoft-windows-cmi_31bf3856ad364e35_10.0.10586.0_none_3653e2a104e211ca\cmiv2.dll
500e792e032e80b160bfd828b865c810,e5d70e6bdd2e690447dac5507ddad527eccf9709,f949bfa614addea6174b28c3818c56b327c9290fd41bd91dfc545414b3df6783,C:\Windows\WinSxS\amd64_microsoft-windows-codeintegrity_31bf3856ad364e35_10.0.10586.0_none_2cfd8996af171777\ci.dll
b339861c6a2a86fbca67c2006b461473,8147d405ee3dc32ba9d2f3c05b69d80d6b8f2599,228adc8a8603c0a4342c6cbc6f2cc919271d42391365061af660e0d7151c66a4,C:\Windows\WinSxS\amd64_microsoft-windows-com-base-qfe-rpcss_31bf3856ad364e35_10.0.10586.0_none_f6507454e837316d\rpcss.dll
df32d1ba34d11205a23b4b74b9a2afe8,7be12ede92c09de9edb58556e5b55f131734f9e5,b2a2a7594f07abfc51034d48ebed90bd75db42db5a2daafe6fa0e6b383689cdc,C:\Windows\WinSxS\amd64_microsoft-windows-com-base-qfe-ole32_31bf3856ad364e35_10.0.10586.0_none_38a33fb49ca893b5\ole32.dll
d7037f081d3b587d09fad2af4a174688,5ec83b4cc9b34bdec823b903b3ff8054c555c151,d551295a85b71701fcdf82e5eb7b22e3e57bb39e4a4c51c74d4bcf4e8ef5cce1,C:\Windows\WinSxS\amd64_microsoft-windows-com-base_31bf3856ad364e35_10.0.10586.0_none_9a73cecfd0dcb174\wincorlib.dll
9b4106e8caee5eb18b613f655b8d2831,1b12ecda5223dcaf3cddf83b1bc438317ba7acbb,32dbab3dbd12162fafee7ca50880e1612844e657598de80d7bfed1e4dbc808cc,C:\Windows\WinSxS\amd64_microsoft-windows-com-base_31bf3856ad364e35_10.0.10586.0_none_9a73cecfd0dcb174\WinTypes.dll
e364a1eabbbf1de24fdc1d140914517f,caf64c145d9b4554ecaa3c08fb86aff23bfbe9c7,2896c8eac47d6e186236bd5e9cc209f4d77031a26785b5832ab71b911841237c,C:\Windows\WinSxS\amd64_microsoft-windows-com-coml2_31bf3856ad364e35_10.0.10586.0_none_aa42ec59284edbcc\coml2.dll
2adc0d40ca7da4db9edd0f8d962cc8a9,eb56c5683bfc6e9bac8456abb3ee092aa0a61917,158efc68f0b44642a4771a75a6b7b6570fb9f0285107fe63c163e1fa4154adff,C:\Windows\WinSxS\amd64_microsoft-windows-com-base_31bf3856ad364e35_10.0.10586.0_none_9a73cecfd0dcb174\combase.dll
a820eebbe5ca81dd150efa22af05c184,b168d751184d028283172109b6cd3a515ef77926,f7855b89311eab1a41d3eee1792dc1fa1b38d26175ac8c7ce23ca8883c30692d,C:\Windows\WinSxS\amd64_microsoft-windows-com-complus-admin_31bf3856ad364e35_10.0.10586.0_none_69ef4ce7d72466d2\comrepl.dll
16b749ac2819f6435956980382d15ed0,149099d548359914b00c281a7911ff19945ef3a6,f4d24b0ac86fb5f761d7f3347a1e3eee0ce18052eb4663c46849e2ca16739790,C:\Windows\WinSxS\amd64_microsoft-windows-com-complus-runtime_31bf3856ad364e35_10.0.10586.0_none_e650576a7f08c0bb\catsrvps.dll
63f840bc6d12adfea36f7be08415d7c1,18573ffa3a0b4688e313a560327d1d512e4202f3,f1fa22aef47b0b2f00e3d2d2da8b46c8f4efa723ee82a2c09613e9e4b99ae8c3,C:\Windows\WinSxS\amd64_microsoft-windows-com-complus-runtime_31bf3856ad364e35_10.0.10586.0_none_e650576a7f08c0bb\mfcsubs.dll
b6ab6676a55d6ea1f7e610d789c91053,41e8fa4f498eff463fee06adc4101479e30fe0de,89458c9536700ddebb7e021ebc5256926fef2944fabd808caf103e090739bbc0,C:\Windows\WinSxS\amd64_microsoft-windows-com-complus-runtime_31bf3856ad364e35_10.0.10586.0_none_e650576a7f08c0bb\mtxex.dll
cf0df24432cc4316f183df4978e60f52,ed5f400f532810791f363d97ee259baf90af2fae,23755cc04b3a19ec02774524e17930ab73e5cbf1214ddcb7b6aa50db7fa4e683,C:\Windows\WinSxS\amd64_microsoft-windows-com-complus-setup_31bf3856ad364e35_10.0.10586.0_none_762d71a199a56180\commig.dll
69d896e9540519506802623c91091436,fb10bbaee6eeacc42c8569aec234c7d4f973e975,c0d825a7a5323053098a8ae99df9953c6cdb8e07e359e3ce0fa92b1cea246752,C:\Windows\WinSxS\amd64_microsoft-windows-com-complus-setup_31bf3856ad364e35_10.0.10586.0_none_762d71a199a56180\comsetup.dll
f178207e5bc069e271dd268e22e34605,edacbcea1a572cdb36a15818bbac7524a41d6549,17a0698ce802011a647dc405a7697eda1dcd529046584c335596c5148725e92b,C:\Windows\WinSxS\amd64_microsoft-windows-com-complus-setup_31bf3856ad364e35_10.0.10586.0_none_762d71a199a56180\mtstocom.exe
124ad38411e7afe92cb87d3e03fd6358,43f98a75a9c9ee753f8fd683e2830c9b6b0d9edb,a5e200402cf3819ccaa9a0171fe39914a9e9132ed5c3a80f4f76ff66170b9504,C:\Windows\WinSxS\amd64_microsoft-windows-com-complus-ui-comuid_31bf3856ad364e35_10.0.10586.0_none_6fb8e65b0fafaed1\comuid.dll
0b848a1327d6c2113d0623807e824b1d,8e83676953f071ad93cc49e03127b9222c22f3b4,331570ea6ffd872a76666753ffb59cc52ea804d44d2761082bd4242dc7fd57b6,C:\Windows\WinSxS\amd64_microsoft-windows-com-complus-ui_31bf3856ad364e35_10.0.10586.0_none_3d2d5c0df28fc48f\comsnap.dll
f52a136e28eab1b710e5470c4ddd380a,6bdfc9925c5df884fd3af34ad9d33285d1761410,0a50ab34e00651ea8eeba4b2a41d2f288113241e81d951c10bb84fd5a4c21cef,C:\Windows\WinSxS\amd64_microsoft-windows-com-complus-ui_31bf3856ad364e35_10.0.10586.0_none_3d2d5c0df28fc48f\dcomcnfg.exe
2aa123eadcf028874e5f7c4a276b163e,794bc03dbad28fce234730f74ef99ade7d938560,97bc276f9a8891b9c0a038f9189654460c06d56cf7821ab9ad2284e02edcc3f9,C:\Windows\WinSxS\amd64_microsoft-windows-com-dtc-client_31bf3856ad364e35_10.0.10586.0_none_d978860f63a4fbd8\msdtcprx.dll
330cbfe41dd5a4450d4ed55eb02789de,5464fded839f2b8e66f9dbb816e21a1d67c6999c,598cd277e1f928369b4aca8829db4be73be988d537796e7b711ceabd5c98be94,C:\Windows\WinSxS\amd64_microsoft-windows-com-dtc-client_31bf3856ad364e35_10.0.10586.0_none_d978860f63a4fbd8\xolehlp.dll
7e99bd3d2366a2e511c0c873e56fb8c5,31cd77b276592680c307b105ff8994a1adf60bf2,003203d5665b90118c6142d4623facf8a03ebed5ca7a96928d0bed41828bf5de,C:\Windows\WinSxS\amd64_microsoft-windows-com-dtc-management-ui_31bf3856ad364e35_10.0.10586.0_none_295db0f175e0b827\msdtcuiu.dll
61ee0e80ef7fd384c37a591cf9379dc1,84e8a64d5b5dc83c3857dae39181e2ee1c9c1aa1,f3a758bbff822b18c836e127db17a05beaffb9f8a488cbacd01789cacf95445e,C:\Windows\WinSxS\amd64_microsoft-windows-com-complus.res_31bf3856ad364e35_10.0.10586.0_none_b936733090890c54\comres.dll
9b7aadbeaa9381c7977f8f048aa2e2e6,5e8d0cf175fed82e5b216cafb4bb7bee2ea04dc7,1c388abbc555374130a1f378f6933ead6f8bb2211ce0a1d4fc30c3034de7c888,C:\Windows\WinSxS\amd64_microsoft-windows-com-dtc-management-wmi_31bf3856ad364e35_10.0.10586.0_none_73958d68425aa79c\msdtcwmi.dll
66a74db78b15b6d9c5109572f9a66829,e6575da2324bac3b657c6e16b8d613c9ec05b131,9e01f04f6d3563d71b2a66bfced2a8d2ffd6afcba2917d30e43a798a20792738,C:\Windows\WinSxS\amd64_microsoft-windows-com-dtc-oraclesupport_31bf3856ad364e35_10.0.10586.0_none_79f5c2c812c2c630\mtxoci.dll
ce43abdce02863555d8c973c92a4f538,8e9979b545cbf4f0421505c5c133580c2520f15b,e86401f6eecfde4c2e2dcc4f3635e661d2f61756b3c0cd618ebc09ddbf2becb5,C:\Windows\WinSxS\amd64_microsoft-windows-com-dtc-runtime-log_31bf3856ad364e35_10.0.10586.0_none_b17372f0d95b8716\msdtclog.dll
807a6636828e5f43c10a01474b8907ee,ad5d35549b684f9262d45e421721641b938899f0,f275645f4f0d0a796c33c03ea7fa563a0b890ab3a93e5f99c5ea166f91d249b1,C:\Windows\WinSxS\amd64_microsoft-windows-com-dtc-runtime_31bf3856ad364e35_10.0.10586.0_none_a5d89b3e0a5a2eb3\msdtc.exe
2d8d433b43fec3ad089297478521d9ac,91ad926fdff17fb26cb26a990905865ae086763d,d2633538cfc6c7dd74dfe9a9d69407dd1cdd3e2c22701abede749b594951b3bb,C:\Windows\WinSxS\amd64_microsoft-windows-com-dtc-runtime-tm_31bf3856ad364e35_10.0.10586.0_none_261e267ac51715b3\msdtctm.dll
71de1ad9b23661eec4f2a6eaa5a7d33d,3176277d65b54c39b3bdf98e8ca7c51fcdac5432,3219aef3d6ae5933ae669fd2ed9ed95a8780612e39f31db3db9ed6b6244c5f7b,C:\Windows\WinSxS\amd64_microsoft-windows-com-dtc-runtime_31bf3856ad364e35_10.0.10586.0_none_a5d89b3e0a5a2eb3\msdtckrm.dll
2437541ba888cc58047cd32b1b1eef43,ece23b058104a3ce088d8ea89ccb6122d242a111,36e9d2a5269e6a816807f75a94c980ca12e3658910d1e49de5d883185354240a,C:\Windows\WinSxS\amd64_microsoft-windows-com-dtc-setup_31bf3856ad364e35_10.0.10586.0_none_1a513f56585201e2\msdtcstp.dll
893cbdf546d215c08431d46055c30c99,7b754051b5720da4df379f079b98795331c1070b,f4dfe08448272a7f6cc60bf20df3d2eda425f33abc7fd4398403c51629e9a691,C:\Windows\WinSxS\amd64_microsoft-windows-com-msmq_31bf3856ad364e35_10.0.10586.0_none_97524dc9d2ebc9a5\mqlogmgr.dll
1f3b1a99cd43140e09f9c9c5cf182a22,7b76c83eafd4c99df76f516a55803856b23de7c1,3d270f94cfa42cebbf8c0c5192d4bba9b9f1b2b72c5ba5126db653b3508419e9,C:\Windows\WinSxS\amd64_microsoft-windows-com-oleui_31bf3856ad364e35_10.0.10586.0_none_acf992585818acc7\oledlg.dll
b3b5c1da2978e1d73f46d0de32d29579,d0151aa0463714af1143434a43d0b1e058d684c9,7e2730f6191c3dc1a8c5b2c6ac87fb93055710dfa96a67c472b40354ad404eee,C:\Windows\WinSxS\amd64_microsoft-windows-com-ole_31bf3856ad364e35_10.0.10586.0_none_82b58939620571f5\comcat.dll
9513834dac717444f04169ea5d120885,8dc2c41d4476cc401a8a464a91e1daaa2aa865a9,da2a486f74498e403b8f28da7b0d1bd76930bfaff840c60ca4591340fbeceaf6,C:\Windows\WinSxS\amd64_microsoft-windows-com-surrogate-core_31bf3856ad364e35_10.0.10586.0_none_c170285d80ef4519\dllhost.exe
46fdf02bda740cfab469022ef1f95474,629f35de9234a05707b87ebed3ace89f87f14ca5,76f929714528f534923ef920cfbae106c08a5f45399c2ca53a959c59072963e3,C:\Windows\WinSxS\amd64_microsoft-windows-com-runtimebroker_31bf3856ad364e35_10.0.10586.0_none_22d9010b526c3538\RuntimeBroker.exe
cfabfe9af3fe45fef347f6712b4bbad8,a5429dea25c93667f2b0fb201b38f78744d6cf9f,180554911e764032c1697895bd8e6aa78902e0f47d553982a8e2086c866571ed,C:\Windows\WinSxS\amd64_microsoft-windows-com-surrogate_31bf3856ad364e35_10.0.10586.0_none_d0a9870e9dd934a7\dllhst3g.exe
30160fa86a9ff4d54309c898cc6b5a18,7bad8a9eb1c0dc6880f29af1d1594b05c3a29162,6b15ca4fbae6ff70035b22913323fa413b81b54ec5f94a63427f0552c1f60e26,C:\Windows\WinSxS\amd64_microsoft-windows-comdlg32_31bf3856ad364e35_10.0.10586.0_none_4236a9fa4ffec6d6\comdlg32.dll
e492fdc17511a734424b25169274dcad,590045c8641ae69ada870d710528cc088bac1b7a,c75e7f59c2ecf3542824e8e8890ecc82303eb80c98bf75f784c3b0b029735e29,C:\Windows\WinSxS\amd64_microsoft-windows-commandlinehelp_31bf3856ad364e35_10.0.10586.0_none_60b0cdfcb38ed599\help.exe
41e25e514d90e9c8bc570484dbaff62b,9d41d484b79570b3040909689259d52b24bf6d21,e6c49f7ce186dc4c9da2c393469b070c0f1b95a01d281ae2b89538da453d1583,C:\Windows\WinSxS\amd64_microsoft-windows-commandprompt_31bf3856ad364e35_10.0.10586.0_none_17925f15c4b3bca0\cmd.exe
a79cfd2a69501986ad03b246cce410c5,16c75f9341d9d1ab523808074dc6c5b94a54c66a,4196a0d366f63aa1844ab0352e97cda78438b029a298bc8c8bacc7774503fb22,C:\Windows\WinSxS\amd64_microsoft-windows-commonlogservicesapi_31bf3856ad364e35_10.0.10586.0_none_fb3abeba2a2e624e\clfsw32.dll
8b4b39c507aba09aafe8e3932d1b392c,f6081f6563a8a9c8b8647aaf7e6a45d5898e368f,734700155a658bc08fc96e8f99a01de7f7251d7ddefa79d258b2eeb370ba7aa8,C:\Windows\WinSxS\amd64_microsoft-windows-commonlog_31bf3856ad364e35_10.0.10586.0_none_0b083305d1e33926\clfs.sys
9e0e511cac63355e1a72e0995ab58ec6,c2b0c9dad1f9aa2515c46bf13a31d0e5448b01ff,e3d9f5ce39aaead8563918c7d9980d79f0e08e6e023764c5722e65cefcad4713,C:\Windows\WinSxS\amd64_microsoft-windows-compact_31bf3856ad364e35_10.0.10586.0_none_867ad3235fe9bc86\compact.exe
eee5956b7a8d1b4cfb18dd6d31f22d1a,778e280f522ef32b4ce74cfac1c170b604fdc822,859fbed0ba045291bd74c5878b4e867d00e390904dbc7034fc44acb6536c42ab,C:\Windows\WinSxS\amd64_microsoft-windows-compat-appraiser_31bf3856ad364e35_10.0.10586.0_none_1dd5892c5730dcf7\CompatTelRunner.exe
0e6ed32ffd525ae3c1f9809cca6c11e3,38fbb9d8004b2d7f03a5bff3a19c44c3c3a9c4f9,3dd8c957a210f01a7268f5281b9ea90aa98f413cd6fd3f65285cced781b3c958,C:\Windows\WinSxS\amd64_microsoft-windows-compat-appraiser_31bf3856ad364e35_10.0.10586.0_none_1dd5892c5730dcf7\appraiser.dll
d6a6976249ad78a925c2f6dc1fa855c3,3883fe2d4a3c3d6af98fa6ccd32b6161b90d1115,c46e4de45df35c1c4eb6cf7463573a466a7320003aee7561352d6935d4b40189,C:\Windows\WinSxS\amd64_microsoft-windows-compat-generaltel_31bf3856ad364e35_10.0.10586.0_none_41f07c9637c80153\generaltel.dll
7f6f08bc4787bf6e17e1489a53d150d5,518c20cbd4ac414493b2b3d43897ab7da79cd6e0,e5ba97289ce1132f4ceed6fd965e718fd178cd7727b8b367b87e965925518372,C:\Windows\WinSxS\amd64_microsoft-windows-computer-name-ui_31bf3856ad364e35_10.0.10586.0_none_9a8cbfe798da6193\netid.dll
f23bc2192d6d9ef02899f1c6c13fe72f,38ed598317c2a010a3d0171728588e3a2d73f485,2e9dde01a00488fc7e7093464f0d3715d562519dac435cb707b8a76553594e7b,C:\Windows\WinSxS\amd64_microsoft-windows-component-opcom_31bf3856ad364e35_10.0.10586.0_none_2fbc9a2c5ce835d9\OpcServices.dll
db7e86fe12f66157c26400cfd19709e8,50c1c894d1331bd13063fb29526cfc10370c6107,f0502be44c7bf39f2a3ce112e22412e994bb262203c19f9eda2a4bb6c4fd1ec9,C:\Windows\WinSxS\amd64_microsoft-windows-computerdefaults_31bf3856ad364e35_10.0.10586.0_none_92fc3a046da09de6\ComputerDefaults.exe
750c1f881db26259a1dfecba952d8bbf,898a6dc8895e519bbe14ba772fa11e3c3415ddcc,3559c417346f8cfa03085887ffa524cd771c6cc58e8c0066879e6900cc4f9790,C:\Windows\WinSxS\amd64_microsoft-windows-configurationclient_31bf3856ad364e35_10.0.10586.0_none_412ba7de23c591ca\acu.exe
734e71caa88633d7477f3f3d6aea614c,ca1adb05be76877be3b102931b5044ca7d8e83c0,dc27d87ed29f9f7957a15a2726201389a127e521f15224ae6dce096ae7b68e50,C:\Windows\WinSxS\amd64_microsoft-windows-configurationclient_31bf3856ad364e35_10.0.10586.0_none_412ba7de23c591ca\configurationclient.dll
02b8e49148de5e0a2f6fdf28ce94a6ac,230e1a162e50b7e1549a93e2686d6c90bd443c16,eea405823f441ca604beaa44eb71a1d20bc80e124ff7b27380d0201aaf2e0849,C:\Windows\WinSxS\amd64_microsoft-windows-console-driver_31bf3856ad364e35_10.0.10586.0_none_943b63b3782c0f3f\condrv.sys
821db23921a2f7b9b31e6cecb4346b6a,ab020b42272f554e2ee2feeda933290696f8b6ce,aced2cef3a24360924b3f840fad036f30c1595cf95f6c676c80cc40785644244,C:\Windows\WinSxS\amd64_microsoft-windows-configurationclient_31bf3856ad364e35_10.0.10586.0_none_412ba7de23c591ca\scapi.dll
841f937d7b6a7eb605d1b4535de889da,f8204ee42d6afd9a1b0a09f858c588387c07b22f,57d9d2aba4779ce35c928735b186d2dffc85c75f00b2ac06465eb991bc691c62,C:\Windows\WinSxS\amd64_microsoft-windows-consolehost-launcher_31bf3856ad364e35_10.0.10586.0_none_07ae94382b9ac88b\conhost.exe
e31f7508b8b17ec95d153e3fff92f2c0,c75a0fa1d836a036914b71885378227ca377383e,f9db1bfdbf4a4419a4673bbe8dbd1e5415cba525f3c43b9c0d021cf22c21b957,C:\Windows\WinSxS\amd64_microsoft-windows-consolehostv1_31bf3856ad364e35_10.0.10586.0_none_cb30400b646f986d\ConhostV1.dll
cefc7acbeb548840a1999c8946e9f6b5,a22775c3dc6c7c16d5cac4a1bff9de10f164ce68,fb3749106eab53d79c889f8718092f9c58216dd9490b6522a14ffdb1a6297f00,C:\Windows\WinSxS\amd64_microsoft-windows-consolehostv2_31bf3856ad364e35_10.0.10586.0_none_cb314055646eb1c4\ConhostV2.dll
62b87e027b1f2d26c1eb27d5055429c9,721c7a5313f4d37f4ce7077c7561821c12040442,659a6657328bccc714b4db0ba1e6112cc507e3e58d82938d003d0f7f89118d0b,C:\Windows\WinSxS\amd64_microsoft-windows-consolelogon-library_31bf3856ad364e35_10.0.10586.0_none_11da4ab1d14ec08b\ConsoleLogon.dll
6f444f6740a7f9db61e2bfda2bbd09f9,3c6dc7d7406b4ce583df8283229f2eef0c22e108,d4eac6507e10c5a0c85f97f2ef813f0472b4048c0b089aa228a02ff6ea010ffc,C:\Windows\WinSxS\amd64_microsoft-windows-console_31bf3856ad364e35_10.0.10586.0_none_22def2ba56ce3314\console.dll
833c7975466b0b9a557933e138cf3b65,5ea8ac266b8a87ecfc51ebd77a54a915fb855059,05bfdf83b85898e756e3685e6ea90145c297a8b03111c39ccfee3a2c01520e2a,C:\Windows\WinSxS\amd64_microsoft-windows-content-filter-html_31bf3856ad364e35_7.0.10586.0_none_0e00f6fb5e5036ad\nlhtml.dll
0a182668be775403ab8509db168b70f9,60b93ea99df2952190e9bcef3d0f8f457a4e7238,f88f5e17fdeac25e243965054cb5ecd1806ae263dee9f5b3494c05b359581397,C:\Windows\WinSxS\amd64_microsoft-windows-content-filter-html_31bf3856ad364e35_7.0.10586.0_none_0e00f6fb5e5036ad\xmlfilter.dll
8958982d1f055e8a7ab699f2058ab841,5409488bfc0da7baf6575e086d91ce47b54f34bb,362ac366c5de0e8da981b2da09406a9f917dbb670dca25f30324a15494f8658d,C:\Windows\WinSxS\amd64_microsoft-windows-content-filter-mime_31bf3856ad364e35_7.0.10586.0_none_0aa531ef60818bf4\mimefilt.dll
b802101beb958940d77b47f7a07d8504,173f41e4bcc73c10becedca309366e8f7ccc20ba,9c47ffd96a93dd6eff20a6630e76782a72dbaf134133d123317ac67fb4b2767a,C:\Windows\WinSxS\amd64_microsoft-windows-content-filter-office_31bf3856ad364e35_7.0.10586.0_none_f4b5cd3de0d7bf1e\offfilt.dll
c35906060a4b79fcb9564248c472741e,ec003257486208bbf4844cb64884a20fc3404510,915aae490e2b9de0e83332b648486a1bc70c8c8a509eac34c5537e2cca42e5a4,C:\Windows\WinSxS\amd64_microsoft-windows-content-filter-rtf_31bf3856ad364e35_7.0.10586.0_none_425b3dd1980a2220\rtffilt.dll
862b8dba67cbce6ae7cec630411645a0,905d2ee96d5aeb60769f34ba92b2b593f0d86145,f7e1897f5f6f2c47917d94394245d6eb2e56eb1d8c9d7f7d9af3138d8290533c,C:\Windows\WinSxS\amd64_microsoft-windows-control_31bf3856ad364e35_10.0.10586.0_none_25f1919654d5079e\control.exe
f6a5490f2b85b6685890a53a832a70b3,a1c1ea0936720bfc1802c1d1997fc2a631629f26,99bba5e95ec24da8aafb3d46464d8c3b3d661149deb97a23658aa6d7add5b666,C:\Windows\WinSxS\amd64_microsoft-windows-convert_31bf3856ad364e35_10.0.10586.0_none_295ae31452a96730\cnvfat.dll
0a11b4f35ca0a6cf25897bd9a667ad17,9aecc44c7542e47729ad3ead078e8b9c1d1f8fbc,67da69402755421659356dd6d5320980003f1315f5795b7e5a0b1e6169b76e27,C:\Windows\WinSxS\amd64_microsoft-windows-convert_31bf3856ad364e35_10.0.10586.0_none_295ae31452a96730\autoconv.exe
3e3a3cc41a0921ac8e854f362739fec3,a87c250fba0357a0cca9e73f9d518c34f6fc176d,3d8d01c71efa5a83eac3420c8d49e3493148f493d45cc92a070e2ef43b0f2aab,C:\Windows\WinSxS\amd64_microsoft-windows-convert_31bf3856ad364e35_10.0.10586.0_none_295ae31452a96730\convert.exe
461da15fac9205d4a3cdfdd22c88c865,d2db136839793383b2ee05ae77500801826cdc54,877931cc89d23320614177550baa2579e7edb08e9e9ff14a7c3ed44ade5e7a75,C:\Windows\WinSxS\amd64_microsoft-windows-coremmres_31bf3856ad364e35_10.0.10586.0_none_d1581fb36aeb6a2c\CoreMmRes.dll
cc71372ceb811a72f1dc99089c5cbf53,11f50ad2ecb53d669d96e1d18578d5e53c3c39e3,bb9dde74d60e534a6f8a51b63ddbb441245f06a00a0afd37dbbe86255690946d,C:\Windows\WinSxS\amd64_microsoft-windows-coreos-minwin_31bf3856ad364e35_10.0.10586.0_none_e309671cd8ba713f\fs_rec.sys
5679060452aa0ac2db4ef29442a7164d,9a6c23d776ac7d6832d885b8471548f3b915e706,3788a16494e35a88a8550c109325dd09f7517de77a4a9ef3a06b6200b60e32e0,C:\Windows\WinSxS\amd64_microsoft-windows-coreos_31bf3856ad364e35_10.0.10586.0_none_b1d7de9fe8a87a68\imagehlp.dll
7e9be96c4ca27d80d3e6e1fb6bec9af3,3def990978c571e5ee61f3a114c119b10ec0dae0,237ef5ffc12100365442d06e61cfa8855a7a23e71546c2365688af0b900b058b,C:\Windows\WinSxS\amd64_microsoft-windows-coreos_31bf3856ad364e35_10.0.10586.0_none_b1d7de9fe8a87a68\wmi.dll
0ba53b01a02848a1545e2a743ff17b2f,0c79c7645352172f88bda429b93920a6615db291,adad55b9e0172bd7fba92c5cd4870419fe9ef16f907da1eef2a9ae6492de1909,C:\Windows\WinSxS\amd64_microsoft-windows-coresystem-smsrouter_31bf3856ad364e35_10.0.10586.0_none_a32dbd4f569bfc30\SmsRouterSvc.dll
b191595745d36e0851fa5d4474d95b61,19ff545db86c275ea9ab23eefbc11592c3f3cef2,7ee1a9312bd3cb269c9ad7293482d26864c93b61ad0ce557d4cff7ba5c6703bb,C:\Windows\WinSxS\amd64_microsoft-windows-coresystem-wpr_31bf3856ad364e35_10.0.10586.0_none_eeb506814248a695\windowsperformancerecordercontrol.dll
745f2be9e50d52ee6f236df581c4f231,3843bad69d1aaf9f0f864fbfbeeb1c73b8cd8915,d1394edf23d3c203ccc83f9c6284caf01087f014349ebf2698ae4797b1003c7d,C:\Windows\WinSxS\amd64_microsoft-windows-coresystem-wpr_31bf3856ad364e35_10.0.10586.0_none_eeb506814248a695\wpr.exe
7de9c0d7b204600a20c51cb2350cd4b8,a8451665a1ba0b477a685be933de597d467a25e1,00541076baf4b9e49f7fdea57debb948399911b8c34d01c37429f90033b5ea5b,C:\Windows\WinSxS\amd64_microsoft-windows-coresystemminpnp_31bf3856ad364e35_10.0.10586.0_none_96e2a99296a78e67\drvcfg.exe
15ba68662ced4b0618010a54478e18e5,7e28bb7718c5cc18980258a09d9bd6fba63c7c5f,1b913bfa7aa11f3a82d80e95fc4857b810d341f9e68545710f90ebe44dac1df8,C:\Windows\WinSxS\amd64_microsoft-windows-coresystemminpnp_31bf3856ad364e35_10.0.10586.0_none_96e2a99296a78e67\umpnpmgr.dll
3756227ddbf2c259df2984f260bde502,1e58b169ed68195c14399ed7464a4ec0f22baff9,156e170b433d1285e97a420607eb1665300c187e47317157a47c49a88cc56733,C:\Windows\WinSxS\amd64_microsoft-windows-coresystemusermodepnp_31bf3856ad364e35_10.0.10586.0_none_125945bbf27ea5a7\devobj.dll
13b67827e33736e4cff7a03a207b18a6,8361823b02207916e4cfc11ac5fbadbadee37efd,24de54a49d3f3e329ef34708499107340c58ea7abef839f6ea82b44def521c31,C:\Windows\WinSxS\amd64_microsoft-windows-coresystemusermodepnp_31bf3856ad364e35_10.0.10586.0_none_125945bbf27ea5a7\cfgmgr32.dll
3ca7e857b98a910c351b721e3d7e8f52,fbf9cd1e1afbff94bbb30b1f9e2926e0597046ad,d177cabe5f361c46c32eb41a0f6a4f771e97df050a25362384856f7b1304b709,C:\Windows\WinSxS\amd64_microsoft-windows-coresystemusermodepnp_31bf3856ad364e35_10.0.10586.0_none_125945bbf27ea5a7\devrtl.dll
aa6151ad00782761ae44a649f86b30e0,4c8fad7fac3d3e9a9ccbdaebf0f08582cf36be2a,4fb9ab5c7b51aea8192f0cf2567d22b54a484581ae985b759cf0d17768626df9,C:\Windows\WinSxS\amd64_microsoft-windows-coreusermodepnp_31bf3856ad364e35_10.0.10586.0_none_0387438ed7432c36\drvinst.exe
dfcc05155fdf77cee041449c39d541f4,50ae0e6ff34c18db7a4f62809dbc65b706fb05dd,2cbf22a314f24eac480385c540ffe3428db48433736bdf9efab3e304f3d1c9b3,C:\Windows\WinSxS\amd64_microsoft-windows-core_tools_31bf3856ad364e35_10.0.10586.0_none_988fb87c61e86f8e\osuninst.dll
b59b3988e72a726310aa112a9ad0e78d,458350f2687aa4c23d73a4b94e7304cb3c2f8d45,de51d4851cb3b356c35e3173657546238d923453f4e6cf1e54849ef56b3d95d3,C:\Windows\WinSxS\amd64_microsoft-windows-coreuicomponents_31bf3856ad364e35_10.0.10586.0_none_d030657fe822692e\CoreUIComponents.dll
9930e13bb7d428a13f03fa277f80c7d8,ea13d0b408ba09c3d10076d28618ee4b06dea909,fcc6f3e23d24f2dde336b41757f78a6345494731e3a3837436afcda5406e26b8,C:\Windows\WinSxS\amd64_microsoft-windows-corruptedfilerecovery_31bf3856ad364e35_10.0.10586.0_none_143f5038d31e8196\cofire.exe
dd1d4ea3af4cdd685ce65371bdf46c85,aac72f98e9f762f51f00119439597da7b953143b,0ca85fa605d1ce10879acd3b9cee4bb464eac6d41ae53de74392b9176d8fdec1,C:\Windows\WinSxS\amd64_microsoft-windows-corruptedfilerecovery_31bf3856ad364e35_10.0.10586.0_none_143f5038d31e8196\cofiredm.dll
2cb86209818e4d437d222b4ea6911d8a,071f9c088f50d5394b8da84b0ee87918ac5a55e1,8cd07ff998a33c08619c28936bb941d3ac18c37bc544d950a5a88a7bfd653a25,C:\Windows\WinSxS\amd64_microsoft-windows-cortana-pal-desktop_31bf3856ad364e35_10.0.10586.0_none_65de38fe02e4cbf0\Windows.Cortana.PAL.Desktop.dll
